Date,Product_ID,Product_Name,Transaction_Type,Units,Cumulative_Quantity
2021-06-29,1009084,General Electric Co,BUY,196712.0,196712.0
2021-06-29,1009097,Wal-Mart Stores Inc,BUY,35368.0,35368.0
2021-06-29,1009100,3M Co,BUY,25099.0,25099.0
2021-06-29,1012334,Chesapeake Energy Corp,BUY,185124.0,185124.0
2021-06-29,1045647,Corning Inc,BUY,123583.0,123583.0
2021-06-29,1009079,Apple Inc,BUY,340357.0,340357.0
2021-06-29,1045649,Amazon.com Inc,BUY,1373.0,1373.0
2021-06-29,1045662,Accenture PLC,BUY,15899.0,15899.0
2021-06-29,1045666,Intel Corp,BUY,89286.0,89286.0
2021-06-29,1045682,Verizon Communications Inc,BUY,89302.0,89302.0
2021-06-29,1045684,Home Depot Inc/The,BUY,15295.0,15295.0
2021-06-29,1045688,Gilead Sciences Inc,BUY,72782.0,72782.0
2021-06-29,1045689,Altria Group Inc,BUY,106331.0,106331.0
2021-06-29,1045691,CVS Health Corp,BUY,60468.0,60468.0
2021-06-29,1045659,Adobe Systems Inc,BUY,80112.0,80112.0
2021-06-29,1050509,Bio-Techne Corp,BUY,10649.0,10649.0
2021-06-29,1045964,Western Digital Corp,BUY,79246.0,79246.0
2021-06-30,1009082,Microsoft Corp,BUY,17461.0,34922.0
2021-06-30,1009083,International Business Machines Corp,BUY,35509.0,71018.0
2021-06-30,1045647,Corning Inc,BUY,123583.0,247166.0
2021-06-30,1045659,Adobe Systems Inc,BUY,80112.0,160224.0
2021-06-30,1045662,Accenture PLC,BUY,15899.0,31798.0
2021-06-30,1045666,Intel Corp,BUY,89286.0,178572.0
2021-06-30,1045682,Verizon Communications Inc,BUY,89302.0,178604.0
2021-06-30,1045688,Gilead Sciences Inc,BUY,72782.0,145564.0
2021-06-30,1045691,CVS Health Corp,BUY,60468.0,120936.0
2021-06-30,1045694,Medtronic PLC,BUY,39308.0,78616.0
2021-06-30,1045709,Eli Lilly & Co,BUY,20950.0,41900.0
2021-06-30,1045716,Abbott Laboratories,BUY,42253.0,84506.0
2021-06-30,1045722,Broadcom Ltd,BUY,10489.0,20978.0
2021-06-30,1045723,Biogen Inc,BUY,15309.0,30618.0
2021-06-30,1062500,DocuSign Inc,BUY,162222.0,162222.0
2021-06-30,1045725,Thermo Fisher Scientific Inc,BUY,95261.0,190522.0
2021-06-30,1045757,McKesson Corp,BUY,25104.0,50208.0
2021-06-30,1062503,Everbridge Inc,BUY,35006.0,35006.0
2021-06-30,1045964,Western Digital Corp,BUY,79246.0,158492.0
2021-06-30,1062044,Federated Hermes Inc,BUY,155799.0,155799.0
2021-06-30,1046030,Interpublic Group of Cos Inc/The,BUY,146481.0,292962.0
2021-06-30,1046238,Hewlett Packard Enterprise Co,BUY,356383.0,712766.0
2021-06-30,1046776,Charter Communications Inc,BUY,6937.0,13874.0
2021-06-30,1048434,DXC Technology Co,BUY,1290738.0,2581476.0
2021-06-30,1048696,Cirrus Logic Inc,BUY,591295.0,1182590.0
2021-06-30,1048785,Cheetah Mobile Inc,BUY,2220666.0,4441332.0
2021-06-30,1050440,Fair Isaac Corp,BUY,9080.0,18160.0
2021-06-30,1009079,Apple Inc,BUY,340357.0,680714.0
2021-06-30,1062571,Manitex International Inc,BUY,674291.0,674291.0
2021-06-30,1062463,National Instruments Corp,BUY,119963.0,119963.0
2021-06-30,1062469,OGE Energy Corp,BUY,150451.0,150451.0
2021-06-30,1062388,Pilgrims Pride Corp,BUY,237928.0,237928.0
2021-06-30,1062410,Raytheon Technologies Corporation,BUY,58220.0,58220.0
2021-06-30,1062450,Six Flags Entertainment Corp,BUY,123921.0,123921.0
2021-06-30,1062391,Treehouse Foods Inc,BUY,111206.0,111206.0
2021-06-30,1062113,United States Cellular Corp,BUY,135700.0,135700.0
2021-06-30,1062537,Zynga Inc,BUY,483220.0,483220.0
2021-06-30,1050452,Manhattan Associates Inc,BUY,34136.0,68272.0
2021-06-30,1050464,Paycom Software Inc,BUY,129596.0,259192.0
2021-06-30,1050479,Tyler Technologies Inc,BUY,10118.0,20236.0
2021-06-30,1050509,Bio-Techne Corp,BUY,10649.0,21298.0
2021-06-30,1050511,Catalent Inc,BUY,43376.0,86752.0
2021-06-30,1062113,United States Cellular Corp,BUY,135700.0,271400.0
2021-06-30,1062463,National Instruments Corp,BUY,119963.0,239926.0
2021-06-30,1062500,DocuSign Inc,BUY,162222.0,324444.0
2021-06-30,1062503,Everbridge Inc,BUY,35006.0,70012.0
2021-06-30,1062537,Zynga Inc,BUY,483220.0,966440.0
2021-06-30,1050532,Horizon Pharma Plc,BUY,499295.0,499295.0
2021-06-30,1050539,Syneos Health Inc,BUY,56713.0,56713.0
2021-06-30,1046130,HON HAI PRECISION INDUSTRY LTD,SELL,1597638.0,1742077.0
2021-06-30,1046679,INNOLUX CORP,BUY,9347188.0,9347188.0
2021-06-30,1061662,LG International Corp,BUY,22296.0,22296.0
2021-06-30,1061761,KEPCO Engineering & Construction Co Inc,SELL,13831.0,0.0
2021-06-30,1046411,KOREA INVESTMENT HOLDINGS CO,SELL,1017.0,0.0
2021-06-30,1046370,SAMSUNG SECURITIES CO LTD,BUY,2325.0,2325.0
2021-07-15,1009083,International Business Machines Corp,SELL,35509.0,35509.0
2021-07-16,1046500,TAIWAN BUSINESS BANK,BUY,10680837.0,10680837.0
2021-07-16,1046503,VANGUARD INTERNATIONAL SEMI,BUY,620866.0,620866.0
2021-07-16,1046572,NANYA TECHNOLOGY CORP,SELL,2106860.0,0.0
2021-07-16,1046724,NOVATEK MICROELECTRONICS CORP.,BUY,325399.0,325399.0
2021-07-16,1046492,SUNAC CHINA HOLDINGS LTD,SELL,888883.0,1670038.0
2021-07-16,1046453,GUANGZHOU R&F PROPERTIES - H,BUY,2738713.0,2738713.0
2021-07-16,1046157,KT&G CORP,SELL,891.0,0.0
2021-07-16,1061631,Grand Korea Leisure Co Ltd,BUY,4526.0,4526.0
2021-07-16,1012332,"Celltrion, Inc.",SELL,4759.0,0.0
2021-07-16,1061629,Green Cross Holdings Corp,BUY,37410.0,37410.0
2021-07-16,1046165,AMOREPACIFIC CORP,SELL,2156.0,0.0
2021-07-16,1061606,Kolmar Korea Co Ltd,BUY,9379.0,9379.0
2021-07-27,1046653,WHEELOCK AND LTD,SELL,335195.0,0.0
2021-07-27,1046184,WHARF HOLDINGS LTD,BUY,342664.0,342664.0
2021-07-27,1100184,Wharf Real Estate Investment Company Limited ,BUY,342664.0,342664.0
2021-08-13,1061587,Pan Ocean Co Ltd,SELL,23094.0,0.0
2021-08-13,1046632,HYUNDAI GLOVIS LTD,BUY,909.0,909.0
2021-08-13,1046629,E-MART LTD,SELL,481.0,0.0
2021-08-13,1046378,"BGF Co., Ltd.",BUY,13313.0,13313.0
2021-08-13,1048754,Doosan Bobcat Inc,SELL,2584.0,0.0
2021-08-13,1061591,Hyundai Elevator Co Ltd,BUY,2175.0,2175.0
2021-09-01,1046130,HON HAI PRECISION INDUSTRY LTD,BUY,1000402.0,2742479.0
2021-09-01,1046503,VANGUARD INTERNATIONAL SEMI,SELL,620866.0,0.0
2021-09-01,1046173,KIA MOTORS CORP,SELL,1825.0,0.0
2021-09-01,1061601,Mando Corp,BUY,2562.0,2562.0
2021-09-16,1061619,Iljin Materials Co Ltd,SELL,17231.0,0.0
2021-09-16,1046250,SAMSUNG SDI CO LTD,BUY,2063.0,2063.0
2021-09-30,1045677,Alibaba Group Holding Ltd,SELL,7674.0,0.0
2021-09-30,1012339,Ping An Insurance (Grp) Co of China Ltd,SELL,147574.0,0.0
2021-09-30,1009162,Industrial and Commercial Bank of China Limited,BUY,1974854.0,9134103.0
2021-09-30,1009493,"Baidu, Inc",BUY,9683.0,9683.0
2021-09-30,1061600,Doosan Infracore Co Ltd,SELL,4550.0,0.0
2021-09-30,1046214,KOREA AEROSPACE INDUSTRIES,BUY,1319.0,1319.0
2021-11-01,1046378,"BGF Co., Ltd.",BUY,13846.0,27159.0
2021-11-01,1046679,INNOLUX CORP,SELL,9347188.0,0.0
2021-11-01,1046269,UNITED MICROELECTRONICS CORP,BUY,2676614.0,9511434.0
2021-11-01,1046267,LG DISPLAY CO LTD,SELL,4547.0,0.0
2021-11-01,1046145,SK HYNIX INC,BUY,836.0,836.0
2021-11-01,1046149,SHINHAN FINANCIAL GROUP LTD,SELL,1716.0,0.0
2021-11-01,1046159,POSCO,SELL,213.0,306.0
2021-11-01,1046735,BNK FINANCIAL GROUP INC,BUY,7493.0,7493.0
2021-11-01,1046602,HYUNDAI STEEL,BUY,1414.0,1414.0
2021-11-01,1046512,CHEIL WORLDWIDE INC,SELL,3248.0,0.0
2021-11-01,1046722,HYUNDAI MARINE & FIRE INSURANCE LT,SELL,4121.0,0.0
2021-11-01,1046234,SAMSUNG LIFE INSURANCE CO LT,BUY,1585.0,1585.0
2021-11-15,1046594,CHINA DEVELOPMENT FINANCIAL HOLDIN,BUY,11926530.0,11926530.0
2021-11-15,1046192,FUBON FINANCIAL HOLDING CO,SELL,1907558.0,0.0
2021-11-15,1046827,VIPSHOP HOLDINGS,BUY,283623.0,283623.0
2021-11-15,1046146,JD.COM ADR REPRESENTING INC CLASS,SELL,47381.0,0.0
2021-11-15,1046234,SAMSUNG LIFE INSURANCE CO LT,BUY,1302.0,2887.0
2021-11-15,1046627,DONGBU INSURANCE LTD,SELL,1515.0,0.0
2021-11-15,1061761,KEPCO Engineering & Construction Co Inc,BUY,6126.0,6126.0
2021-11-15,1061570,Woori Financial Group Inc,BUY,6505.0,6505.0
2021-11-15,1061662,LG International Corp,SELL,22296.0,0.0
2021-11-15,1046166,KB FINANCIAL GROUP INC,SELL,1590.0,0.0
2021-11-15,1061577,Samsung Engineering Co Ltd,BUY,2868.0,2868.0
2021-11-15,1046467,GS ENGINEERING & CONSTRUCT,SELL,1573.0,0.0
2021-12-01,1046188,SK INNOVATION CO LTD,SELL,252.0,0.0
2021-12-01,1046524,LG INNOTEK CO LTD,SELL,4696.0,0.0
2021-12-01,1046614,S-OIL CORP,BUY,598.0,598.0
2021-12-01,1061698,Foosung Co Ltd,BUY,61730.0,61730.0
2021-12-01,1061631,Grand Korea Leisure Co Ltd,SELL,4526.0,0.0
2021-12-01,1046157,KT&G CORP,BUY,649.0,649.0
2021-12-15,1061604,Cosmax Inc,BUY,3764.0,3764.0
2021-12-15,1061606,Kolmar Korea Co Ltd,SELL,9379.0,0.0
2021-12-31,1046827,VIPSHOP HOLDINGS,SELL,283623.0,0.0
2021-12-31,1046638,Guangzhou Automobile Group Co Ltd,BUY,3223338.0,3223338.0
2021-12-31,1046184,WHARF HOLDINGS LTD,BUY,63294.0,405958.0
2021-12-31,1100184,Wharf Real Estate Investment Company Limited ,BUY,63294.0,405958.0
2022-01-28,1046453,GUANGZHOU R&F PROPERTIES - H,SELL,2738713.0,0.0
2022-01-28,1046525,CHINA JINMAO HOLDINGS GROUP,BUY,11339092.0,11339092.0
2022-02-14,1046373,REALTEK SEMICONDUCTOR CORP,SELL,349953.0,0.0
2022-02-14,1046503,VANGUARD INTERNATIONAL SEMI,BUY,1890547.0,1890547.0
2022-02-14,1046195,SAMSUNG C&T CORP,SELL,552.0,0.0
2022-02-14,1046467,GS ENGINEERING & CONSTRUCT,BUY,1550.0,1550.0
2022-02-14,1061761,KEPCO Engineering & Construction Co Inc,SELL,6126.0,0.0
2022-02-14,1046515,POSCO DAEWOO CORP,BUY,21703.0,21703.0
2022-03-01,1046184,WHARF HOLDINGS LTD,SELL,342664.0,63294.0
2022-03-01,1046277,HANG LUNG PROPERTIES LTD,BUY,3172330.0,3172330.0
2022-04-14,1061571,Samsung Biologics Co Ltd,SELL,971.0,483.0
2022-04-14,1061638,Yungjin Pharmaceutical Co Ltd,BUY,91481.0,91481.0
2022-04-14,1061571,Samsung Biologics Co Ltd,SELL,483.0,0.0
2022-04-14,1061993,Alteogen Inc.,BUY,7509.0,7509.0
2022-04-14,1061591,Hyundai Elevator Co Ltd,SELL,2175.0,0.0
2022-04-14,1061740,LIG Nex1 Co Ltd,BUY,1092.0,1092.0
2022-04-29,1061717,Tongyang Inc,BUY,40960.0,40960.0
2022-04-29,1046467,GS ENGINEERING & CONSTRUCT,SELL,1550.0,0.0
2022-06-30,1046503,VANGUARD INTERNATIONAL SEMI,SELL,1890547.0,0.0
2022-06-30,1046184,WHARF HOLDINGS LTD,SELL,63294.0,0.0
2022-06-30,1046202,HENDERSON LAND DEVELOPMENT,BUY,2871536.0,2871536.0
2022-06-30,1009493,"Baidu, Inc",SELL,9683.0,0.0
2022-06-30,1046552,ZTE CORP-H,BUY,616309.0,616309.0
2022-06-30,1046128,TAIWAN SEMICONDUCTOR MANUFAC,BUY,594080.0,873877.0
2022-07-15,1045698,AbbVie Inc,BUY,21485.0,21485.0
2022-07-15,1009490,American International Group Inc,BUY,103843.0,103843.0
2022-07-15,1048432,Coty Inc,BUY,2280660.0,2280660.0
2022-07-15,1050443,Fortinet Inc,BUY,502125.0,502125.0
2022-07-15,1009093,Alphabet Inc,BUY,344953.0,344953.0
2022-07-15,1045672,HP Inc,BUY,117927.0,117927.0
2022-07-15,1050446,IAC/InterActiveCorp,BUY,54486.0,54486.0
2022-07-15,1046025,Kohl's Corp,BUY,118125.0,118125.0
2022-07-15,1009498,McDonald's Corp,BUY,16268.0,16268.0
2022-07-15,1045659,Adobe Systems Inc,SELL,80112.0,80112.0
2022-07-15,1062065,MaxLinear Inc,BUY,1262756.0,1262756.0
2022-07-15,1046023,Best Buy Co Inc,SELL,45430.0,0.0
2022-07-15,1062464,Sabre Corp,BUY,871778.0,871778.0
2022-07-15,1045723,Biogen Inc,SELL,15309.0,15309.0
2022-07-15,1048278,SM Energy Co,BUY,482570.0,482570.0
2022-07-15,1012334,Chesapeake Energy Corp,SELL,185124.0,0.0
2022-07-15,1048696,Cirrus Logic Inc,SELL,591295.0,591295.0
2022-07-15,1046043,Darden Restaurants Inc,SELL,34649.0,0.0
2022-07-15,1050440,Fair Isaac Corp,SELL,9080.0,9080.0
2022-07-15,1009083,International Business Machines Corp,SELL,35509.0,0.0
2022-07-15,1045775,Marsh & McLennan Cos Inc,SELL,34246.0,0.0
2022-07-15,1050464,Paycom Software Inc,SELL,129596.0,129596.0
2022-07-15,1009087,Procter & Gamble Co/The,SELL,36259.0,0.0
2022-07-15,1045964,Western Digital Corp,SELL,79246.0,79246.0
2022-07-15,1062464,Sabre Corp,BUY,871778.0,1743556.0
2022-07-15,1062065,MaxLinear Inc,BUY,1262756.0,2525512.0
2022-07-15,1048696,Cirrus Logic Inc,SELL,591295.0,0.0
2022-07-15,1050446,IAC/InterActiveCorp,BUY,54486.0,108972.0
2022-07-15,1050440,Fair Isaac Corp,SELL,9080.0,0.0
2022-07-15,1009093,Alphabet Inc,BUY,344953.0,689906.0
2022-07-15,1050464,Paycom Software Inc,SELL,129596.0,0.0
2022-07-15,1045672,HP Inc,BUY,117927.0,235854.0
2022-07-15,1045964,Western Digital Corp,SELL,79246.0,0.0
2022-07-15,1050443,Fortinet Inc,BUY,502125.0,1004250.0
2022-07-15,1045659,Adobe Systems Inc,SELL,80112.0,0.0
2022-07-15,1045698,AbbVie Inc,BUY,21485.0,42970.0
2022-07-15,1045723,Biogen Inc,SELL,15309.0,0.0
2022-07-15,1061608,Daewoong Pharmaceutical Co Ltd,BUY,2162.0,2162.0
2022-07-15,1061722,SK Discovery Co Ltd,SELL,1039.0,0.0
2022-08-15,1046277,HANG LUNG PROPERTIES LTD,SELL,3172330.0,0.0
2022-08-15,1046241,NEW WORLD DEVELOPMENT,BUY,7819184.0,7819184.0
2022-08-16,1061601,Mando Corp,SELL,2562.0,0.0
2022-08-16,1046173,KIA MOTORS CORP,BUY,1732.0,1732.0
2022-08-16,1061708,Hankook Tire Worldwide Co Ltd,SELL,5219.0,0.0
2022-08-16,1046141,HYUNDAI MOTOR,BUY,348.0,348.0
2022-09-29,1045861,Apache Corp,BUY,2262760.0,2262760.0
2022-09-29,1048725,Nice Ltd,BUY,26091.0,26091.0
2022-09-29,1050464,Paycom Software Inc,BUY,10593.0,10593.0
2022-09-29,1048785,Cheetah Mobile Inc,SELL,2220666.0,2220666.0
2022-09-29,1045964,Western Digital Corp,BUY,111345.0,111345.0
2022-09-29,1045647,Corning Inc,SELL,123583.0,123583.0
2022-09-29,1045846,Marathon Petroleum Corp,SELL,772937.0,0.0
2022-09-29,1050479,Tyler Technologies Inc,SELL,10118.0,10118.0
2022-09-29,1048785,Cheetah Mobile Inc,SELL,2220666.0,0.0
2022-09-29,1048725,Nice Ltd,BUY,26091.0,52182.0
2022-09-29,1050479,Tyler Technologies Inc,SELL,10118.0,0.0
2022-09-29,1050464,Paycom Software Inc,BUY,10593.0,21186.0
2022-09-29,1045647,Corning Inc,SELL,123583.0,0.0
2022-09-29,1045964,Western Digital Corp,BUY,111345.0,222690.0
2022-09-29,1061698,Foosung Co Ltd,SELL,61730.0,0.0
2022-09-29,1046267,LG DISPLAY CO LTD,BUY,61777.0,61777.0
2022-10-18,1062383,Bunge Ltd,BUY,81026.0,81026.0
2022-10-18,1045654,Netflix Inc,BUY,9396.0,9396.0
2022-10-18,1009090,Pfizer Inc,BUY,112172.0,112172.0
2022-10-18,1046776,Charter Communications Inc,SELL,6937.0,6937.0
2022-10-18,1045656,Visa Inc,BUY,17024.0,17024.0
2022-10-18,1045688,Gilead Sciences Inc,SELL,72782.0,72782.0
2022-10-18,1062391,Treehouse Foods Inc,SELL,111206.0,0.0
2022-10-18,1046011,Western Union Co/The,SELL,216956.0,0.0
2022-10-18,1045688,Gilead Sciences Inc,SELL,72782.0,0.0
2022-10-18,1009090,Pfizer Inc,BUY,112172.0,224344.0
2022-10-18,1046776,Charter Communications Inc,SELL,6937.0,0.0
2022-10-18,1045654,Netflix Inc,BUY,9396.0,18792.0
2022-12-02,1012342,"Meta Platforms, Inc.",BUY,97197.0,97197.0
2022-12-02,1062500,DocuSign Inc,SELL,162222.0,162222.0
2022-12-02,1062500,DocuSign Inc,SELL,162222.0,0.0
2022-12-02,1012342,"Meta Platforms, Inc.",BUY,97197.0,194394.0
2022-12-26,1046241,NEW WORLD DEVELOPMENT,SELL,7819184.0,0.0
2022-12-26,1046124,Tencent Holdings Ltd,SELL,115529.0,137404.0
2022-12-26,1046606,SWIRE PROPERTIES LTD,SELL,1046394.0,1181407.0
2022-12-26,1046128,TAIWAN SEMICONDUCTOR MANUFAC,SELL,594080.0,279797.0
2022-12-26,1046594,CHINA DEVELOPMENT FINANCIAL HOLDIN,SELL,11926530.0,0.0
2022-12-26,1046202,HENDERSON LAND DEVELOPMENT,SELL,2871536.0,0.0
2022-12-26,1009162,Industrial and Commercial Bank of China Limited,SELL,4534268.0,4599835.0
2022-12-27,1009162,Industrial and Commercial Bank of China Limited,SELL,2624981.0,1974854.0
2022-12-27,1009162,Industrial and Commercial Bank of China Limited,SELL,1974854.0,0.0
2022-12-27,1046124,Tencent Holdings Ltd,SELL,44629.0,92775.0
2022-12-27,1046606,SWIRE PROPERTIES LTD,SELL,1181407.0,0.0
2023-01-04,1062506,Lyft Inc,BUY,290604.0,290604.0
2023-01-04,1045727,NextEra Energy Inc,BUY,161949.0,161949.0
2023-01-04,1045899,FirstEnergy Corp,SELL,127624.0,0.0
2023-01-04,1050464,Paycom Software Inc,SELL,10593.0,10593.0
2023-01-04,1050464,Paycom Software Inc,SELL,10593.0,0.0
2023-01-04,1062506,Lyft Inc,BUY,290604.0,581208.0
2023-01-04,1046157,KT&G CORP,SELL,649.0,0.0
2023-01-04,1061631,Grand Korea Leisure Co Ltd,BUY,3267.0,3267.0
2023-02-01,1045722,Broadcom Ltd,SELL,10489.0,10489.0
2023-02-01,1050477,Teradyne Inc,BUY,208786.0,208786.0
2023-02-01,1045722,Broadcom Ltd,SELL,10489.0,0.0
2023-02-01,1050477,Teradyne Inc,BUY,208786.0,417572.0
2023-03-01,1050513,MEDNAX Inc,BUY,2669572.0,2669572.0
2023-03-01,1045757,McKesson Corp,SELL,25104.0,25104.0
2023-03-01,1050513,MEDNAX Inc,BUY,2669572.0,5339144.0
2023-03-01,1045757,McKesson Corp,SELL,25104.0,0.0
2023-03-31,1046157,KT&G CORP,BUY,835.0,835.0
2023-03-31,1046269,UNITED MICROELECTRONICS CORP,SELL,2949673.0,6561761.0
2023-03-31,1046397,AIR CHINA LTD-H,SELL,1139754.0,0.0
2023-03-31,1046381,SHIN KONG FINANCIAL HOLDING,SELL,8010312.0,0.0
2023-03-31,1009169,HSBC Holdings PLC,SELL,258190.0,0.0
2023-03-31,1046633,YUANTA FINANCIAL HOLDING CO. LTD.,SELL,4439763.0,0.0
2023-03-31,1046182,NAN YA PLASTICS CORP.,SELL,806962.0,0.0
2023-03-31,1046272,CATCHER TECHNOLOGY CO LTD,SELL,223029.0,0.0
2023-03-31,1046129,LINK REAL ESTATE INVESTMENT TRUST,SELL,385954.0,0.0
2023-03-31,1046326,CHINA VANKE LTD H,SELL,1777910.0,0.0
2023-03-31,1046304,PEGATRON CORP,SELL,899526.0,0.0
2023-03-31,1046601,LITE-ON TECHNOLOGY CORP.,SELL,1628280.0,0.0
2023-03-31,1046169,LARGAN PRECISION LTD,SELL,22308.0,0.0
2023-03-31,1009166,China Mobile Limited,SELL,239468.0,0.0
2023-03-31,1046492,SUNAC CHINA HOLDINGS LTD,SELL,1670038.0,0.0
2023-03-31,1046394,ACER INC,SELL,10274522.0,0.0
2023-03-31,1046128,TAIWAN SEMICONDUCTOR MANUFAC,SELL,279797.0,0.0
2023-03-31,1046204,CHINA RESOURCES LAND LTD,SELL,1432901.0,0.0
2023-03-31,1046285,LENOVO GROUP LTD,SELL,5818798.0,0.0
2023-03-31,1046701,COUNTRY GARDEN HOLDINGS LTD,SELL,3421263.0,0.0
2023-03-31,1009157,China Unicom (Hong Kong) Limited,SELL,3472676.0,0.0
2023-03-31,1046481,KINGSOFT CORP LTD,SELL,341290.0,0.0
2023-03-31,1009161,PetroChina Co. Ltd.,SELL,6979520.0,0.0
2023-03-31,1012338,AIA Group Ltd,SELL,194879.0,0.0
2023-03-31,1046709,SEMICONDUCTOR MANUFACTURING INTERNATIONAL Corp,SELL,1163956.0,0.0
2023-03-31,1046638,Guangzhou Automobile Group Co Ltd,SELL,3223338.0,0.0
2023-03-31,1100184,Wharf Real Estate Investment Company Limited ,SELL,405958.0,0.0
2023-04-01,1009161,PetroChina Co. Ltd.,BUY,6979520.0,6979520.0
2023-04-01,1046334,NEW CHINA LIFE INSURANCE (H),BUY,812749.0,1625498.0
2023-04-01,1009157,China Unicom (Hong Kong) Limited,BUY,1217448.0,1217448.0
2023-04-01,1046229,CHINA TELECOM CORP LTD-H,BUY,2502236.0,5004472.0
2023-04-01,1009169,HSBC Holdings PLC,BUY,258190.0,258190.0
2023-04-01,1046552,ZTE CORP-H,BUY,616309.0,1232618.0
2023-04-01,1046148,POWER ASSETS HOLDINGS LTD,BUY,326796.0,653592.0
2023-04-01,1046709,SEMICONDUCTOR MANUFACTURING INTERNATIONAL Corp,BUY,1163956.0,1163956.0
2023-04-01,1046201,MTR CORP,BUY,232645.0,465290.0
2023-04-01,1046699,CHINA CONCH VENTURE HOLDINGS LTD,BUY,135018.0,270036.0
2023-04-01,1046548,CHINA COSCO HOLDINGS-H,BUY,1836868.0,3673736.0
2023-04-01,1012338,AIA Group Ltd,BUY,194879.0,194879.0
2023-04-01,1046638,Guangzhou Automobile Group Co Ltd,BUY,3223338.0,3223338.0
2023-04-01,1100184,Wharf Real Estate Investment Company Limited ,BUY,405958.0,405958.0
2023-04-01,1046525,CHINA JINMAO HOLDINGS GROUP,BUY,11339092.0,22678184.0
2023-04-01,1061631,Grand Korea Leisure Co Ltd,SELL,3267.0,0.0
2023-04-01,1009161,PetroChina Co. Ltd.,BUY,6979520.0,13959040.0
2023-04-01,1046334,NEW CHINA LIFE INSURANCE (H),BUY,812749.0,2438247.0
2023-04-01,1009157,China Unicom (Hong Kong) Limited,BUY,1217448.0,2434896.0
2023-04-01,1046229,CHINA TELECOM CORP LTD-H,BUY,2502236.0,7506708.0
2023-04-01,1009169,HSBC Holdings PLC,BUY,258190.0,516380.0
2023-04-01,1046148,POWER ASSETS HOLDINGS LTD,BUY,326796.0,980388.0
2023-04-01,1046269,UNITED MICROELECTRONICS CORP,BUY,2676614.0,9238375.0
2023-04-01,1046552,ZTE CORP-H,BUY,616309.0,1848927.0
2023-04-01,1046704,TAL EDUCATION GROUP ADR REPTG,BUY,140473.0,280946.0
2023-04-01,1046709,SEMICONDUCTOR MANUFACTURING INTERNATIONAL Corp,BUY,1163956.0,2327912.0
2023-04-01,1046130,HON HAI PRECISION INDUSTRY LTD,BUY,1000402.0,3742881.0
2023-04-01,1046201,MTR CORP,BUY,232645.0,697935.0
2023-04-01,1046699,CHINA CONCH VENTURE HOLDINGS LTD,BUY,135018.0,405054.0
2023-04-01,1046180,FORMOSA CHEMICALS & FIBRE,BUY,860567.0,860567.0
2023-04-01,1046548,CHINA COSCO HOLDINGS-H,BUY,1836868.0,5510604.0
2023-04-01,1012338,AIA Group Ltd,BUY,194879.0,389758.0
2023-04-01,1046500,TAIWAN BUSINESS BANK,BUY,10680837.0,21361674.0
2023-04-01,1046724,NOVATEK MICROELECTRONICS CORP.,BUY,325399.0,650798.0
2023-04-01,1046638,Guangzhou Automobile Group Co Ltd,BUY,3223338.0,6446676.0
2023-04-01,1046525,CHINA JINMAO HOLDINGS GROUP,BUY,11339092.0,34017276.0
2023-04-01,1100184,Wharf Real Estate Investment Company Limited ,BUY,405958.0,811916.0
2023-04-01,1046704,TAL EDUCATION GROUP ADR REPTG,BUY,203899.0,484845.0
2023-04-01,1046130,HON HAI PRECISION INDUSTRY LTD,BUY,417823.0,4160704.0
2023-04-01,1046334,NEW CHINA LIFE INSURANCE (H),BUY,1179718.0,3617965.0
2023-04-01,1046201,MTR CORP,BUY,337688.0,1035623.0
2023-04-01,1046699,CHINA CONCH VENTURE HOLDINGS LTD,BUY,195981.0,601035.0
2023-04-01,1046148,POWER ASSETS HOLDINGS LTD,BUY,474349.0,1454737.0
2023-04-01,1046229,CHINA TELECOM CORP LTD-H,BUY,3632035.0,11138743.0
2023-04-01,1046548,CHINA COSCO HOLDINGS-H,BUY,2770255.0,8280859.0
2023-04-01,1046500,TAIWAN BUSINESS BANK,BUY,15503401.0,36865075.0
2023-04-01,1046552,ZTE CORP-H,BUY,894582.0,2743509.0
2023-04-01,1046525,CHINA JINMAO HOLDINGS GROUP,BUY,16458869.0,50476145.0
2023-04-01,1046724,NOVATEK MICROELECTRONICS CORP.,BUY,472322.0,1123120.0
2023-04-01,1009161,PetroChina Co. Ltd.,BUY,17110402.0,31069442.0
2023-04-01,1046709,SEMICONDUCTOR MANUFACTURING INTERNATIONAL Corp,BUY,2853456.0,5181368.0
2023-04-01,1009169,HSBC Holdings PLC,BUY,632957.0,1149337.0
2023-04-01,1009157,China Unicom (Hong Kong) Limited,BUY,2984593.0,5419489.0
2023-04-01,1012338,AIA Group Ltd,BUY,477749.0,867507.0
2023-04-01,1046180,FORMOSA CHEMICALS & FIBRE,BUY,2109693.0,2970260.0
2023-04-01,1100184,Wharf Real Estate Investment Company Limited ,BUY,995212.0,1807128.0
2023-04-01,1046638,Guangzhou Automobile Group Co Ltd,BUY,7902063.0,14348739.0
2023-05-02,1062462,Dell Technologies Inc,BUY,1532216.0,1532216.0
2023-05-02,1045964,Western Digital Corp,SELL,111345.0,111345.0
2023-05-02,1045964,Western Digital Corp,SELL,111345.0,0.0
2023-05-02,1062462,Dell Technologies Inc,BUY,1532216.0,3064432.0
2023-05-31,1046679,INNOLUX CORP,BUY,122768098.0,122768098.0
