Product_ID,Product_Name,Date,Transaction_Type,Units,Cumulative_Quantity
1009162,Industrial and Commercial Bank of China Limited,2025-01-20,BUY,4000.0,11716604.0
1045666,Intel Corp,2021-06-29,BUY,89286.0,89286.0
1045666,Intel Corp,2021-06-30,BUY,89286.0,178572.0
1045666,Intel Corp,2024-05-02,SELL,89286.0,89286.0
1045666,Intel Corp,2024-05-02,SELL,89286.0,0.0
1045666,Intel Corp,2025-03-26,BUY,33.0,33.0
1045666,Intel Corp,2025-03-26,BUY,2366657.0,2366690.0
1045666,Intel Corp,2025-05-23,BUY,480012.0,2846702.0
1045666,Intel Corp,2025-05-23,BUY,68.0,2846770.0
1009083,International Business Machines Corp,2021-06-29,BUY,35509.0,35509.0
1009083,International Business Machines Corp,2021-06-30,BUY,35509.0,71018.0
1009083,International Business Machines Corp,2021-07-15,SELL,35509.0,35509.0
1009083,International Business Machines Corp,2022-07-15,SELL,35509.0,0.0
1009083,International Business Machines Corp,2024-06-03,BUY,27059.0,27059.0
1009083,International Business Machines Corp,2024-06-03,BUY,27059.0,54118.0
1009083,International Business Machines Corp,2025-01-21,SELL,27059.0,27059.0
1009083,International Business Machines Corp,2025-03-26,SELL,27059.0,0.0
1046030,Interpublic Group of Cos Inc/The,2021-06-29,BUY,146481.0,146481.0
1046030,Interpublic Group of Cos Inc/The,2021-06-30,BUY,146481.0,292962.0
1046030,Interpublic Group of Cos Inc/The,2025-01-21,SELL,146481.0,146481.0
1046030,Interpublic Group of Cos Inc/The,2025-03-26,SELL,146481.0,0.0
1045796,Intuit Inc,2025-03-26,BUY,1.0,1.0
1045796,Intuit Inc,2025-03-26,BUY,71717.0,71718.0
1045836,Intuitive Surgical Inc,2025-01-20,BUY,28605.0,28605.0
1045836,Intuitive Surgical Inc,2025-01-21,BUY,4.0,28609.0
1045836,Intuitive Surgical Inc,2025-03-26,BUY,1.0,28610.0
1045836,Intuitive Surgical Inc,2025-03-26,BUY,71717.0,100327.0
1046075,Iron Mountain Inc,2021-06-29,BUY,1146500.0,1146500.0
1046075,Iron Mountain Inc,2024-05-02,SELL,1146500.0,0.0
1046146,JD.COM ADR REPRESENTING INC CLASS,2017-06-16,BUY,79311.0,79311.0
1046146,JD.COM ADR REPRESENTING INC CLASS,2018-04-02,SELL,79311.0,0.0
1046146,JD.COM ADR REPRESENTING INC CLASS,2020-03-02,BUY,47381.0,47381.0
1046146,JD.COM ADR REPRESENTING INC CLASS,2021-11-15,SELL,47381.0,0.0
1101489,"JD.com, Inc.",2025-01-20,BUY,132676.0,132676.0
1101489,"JD.com, Inc.",2025-01-20,BUY,320278.0,452954.0
1101489,"JD.com, Inc.",2025-01-20,BUY,132676.0,585630.0
1101489,"JD.com, Inc.",2025-01-20,BUY,200.0,585830.0
1009096,JPMorgan Chase & Co,2025-03-26,BUY,2.0,2.0
1009096,JPMorgan Chase & Co,2025-03-26,BUY,143434.0,143436.0
1061663,JW Pharmaceutical Corp,2025-03-21,BUY,27872.0,27872.0
1061663,JW Pharmaceutical Corp,2025-03-24,BUY,69.0,27941.0
1046319,KAKAO CORP,2020-03-31,BUY,3061.0,3061.0
1046319,KAKAO CORP,2020-05-29,SELL,3061.0,0.0
1046319,KAKAO CORP,2021-02-01,BUY,2186.0,2186.0
1046319,KAKAO CORP,2025-03-21,BUY,42.0,2228.0
1046319,KAKAO CORP,2025-03-21,BUY,5844.0,8072.0
1046166,KB FINANCIAL GROUP INC,2021-04-30,BUY,1590.0,1590.0
1046166,KB FINANCIAL GROUP INC,2021-11-15,SELL,1590.0,0.0
1046166,KB FINANCIAL GROUP INC,2025-03-21,BUY,17.0,17.0
1046166,KB FINANCIAL GROUP INC,2025-03-21,BUY,6867.0,6884.0
1061761,KEPCO Engineering & Construction Co Inc,2021-04-30,BUY,13831.0,13831.0
1061761,KEPCO Engineering & Construction Co Inc,2021-06-30,SELL,13831.0,0.0
1061761,KEPCO Engineering & Construction Co Inc,2021-11-15,BUY,6126.0,6126.0
1061761,KEPCO Engineering & Construction Co Inc,2022-02-14,SELL,6126.0,0.0
1046173,KIA MOTORS CORP,2020-10-15,BUY,1825.0,1825.0
1046173,KIA MOTORS CORP,2021-09-01,SELL,1825.0,0.0
1046173,KIA MOTORS CORP,2022-08-16,BUY,1732.0,1732.0
1046173,KIA MOTORS CORP,2025-03-21,BUY,16.0,1748.0
1046173,KIA MOTORS CORP,2025-03-21,BUY,4744.0,6492.0
1046481,KINGSOFT CORP LTD,2017-02-28,BUY,1276362.0,1276362.0
1046481,KINGSOFT CORP LTD,2017-03-31,SELL,1276362.0,0.0
1046481,KINGSOFT CORP LTD,2020-04-30,BUY,341290.0,341290.0
1046481,KINGSOFT CORP LTD,2023-03-31,SELL,341290.0,0.0
1046481,KINGSOFT CORP LTD,2025-01-20,BUY,398028.0,398028.0
1046481,KINGSOFT CORP LTD,2025-01-20,BUY,960835.0,1358863.0
1046481,KINGSOFT CORP LTD,2025-01-20,BUY,398028.0,1756891.0
1046481,KINGSOFT CORP LTD,2025-01-20,BUY,600.0,1757491.0
1046214,KOREA AEROSPACE INDUSTRIES,2021-09-30,BUY,1319.0,1319.0
1046214,KOREA AEROSPACE INDUSTRIES,2025-03-21,SELL,1319.0,0.0
1046153,KOREA ELECTRIC POWER CORP,2025-03-21,BUY,12.0,12.0
1046153,KOREA ELECTRIC POWER CORP,2025-03-21,BUY,6059.0,6071.0
1046153,KOREA ELECTRIC POWER CORP,2025-03-24,BUY,3.0,6074.0
1046411,KOREA INVESTMENT HOLDINGS CO,2020-07-01,BUY,1017.0,1017.0
1046411,KOREA INVESTMENT HOLDINGS CO,2021-06-30,SELL,1017.0,0.0
1046309,KOREA ZINC CO LTD,2020-03-31,BUY,145.0,145.0
1046309,KOREA ZINC CO LTD,2020-12-15,SELL,145.0,0.0
1046520,KT CORP,2021-04-01,BUY,2820.0,2820.0
1046520,KT CORP,2025-03-21,SELL,2820.0,0.0
1046157,KT&G CORP,2021-04-30,BUY,891.0,891.0
1046157,KT&G CORP,2021-07-16,SELL,891.0,0.0
1046157,KT&G CORP,2021-12-01,BUY,649.0,649.0
1046157,KT&G CORP,2023-01-04,SELL,649.0,0.0
1046157,KT&G CORP,2023-03-31,BUY,835.0,835.0
1046157,KT&G CORP,2023-09-19,SELL,835.0,0.0
1046157,KT&G CORP,2023-12-15,BUY,1193.0,1193.0
1046157,KT&G CORP,2024-04-14,SELL,1193.0,0.0
1046540,KUMHO PETROCHEMICAL CO LTD,2020-03-31,BUY,776.0,776.0
1046540,KUMHO PETROCHEMICAL CO LTD,2020-10-05,SELL,776.0,0.0
1046012,KeyCorp,2021-06-29,BUY,262973.0,262973.0
1046012,KeyCorp,2024-05-02,SELL,262973.0,0.0
1045733,Kimberly-Clark Corp,2025-05-12,BUY,1.0,1.0
1045733,Kimberly-Clark Corp,2025-05-12,BUY,3.0,4.0
1045733,Kimberly-Clark Corp,2025-05-13,BUY,3054.0,3058.0
1045733,Kimberly-Clark Corp,2025-05-13,BUY,1000.0,4058.0
1046025,Kohl's Corp,2022-07-15,BUY,118125.0,118125.0
1046025,Kohl's Corp,2025-03-26,SELL,118125.0,0.0
1061606,Kolmar Korea Co Ltd,2021-07-16,BUY,9379.0,9379.0
1061606,Kolmar Korea Co Ltd,2021-12-15,SELL,9379.0,0.0
1061975,Korea Electric Terminal Co. Ltd.,2024-05-01,BUY,6407.0,6407.0
1061975,Korea Electric Terminal Co. Ltd.,2025-03-21,SELL,6407.0,0.0
1061684,Kumho Tire Co Inc,2023-12-02,BUY,15947.0,15947.0
1061684,Kumho Tire Co Inc,2025-03-21,SELL,15947.0,0.0
1046631,Kunlun Energy Co Ltd,2017-09-01,BUY,1858043.0,1858043.0
1046631,Kunlun Energy Co Ltd,2018-04-16,SELL,1858043.0,0.0
1046169,LARGAN PRECISION LTD,2017-07-31,BUY,12228.0,12228.0
1046169,LARGAN PRECISION LTD,2017-11-17,BUY,11838.0,24066.0
1046169,LARGAN PRECISION LTD,2017-11-17,BUY,10470.0,34536.0
1046169,LARGAN PRECISION LTD,2018-01-02,SELL,12228.0,22308.0
1046169,LARGAN PRECISION LTD,2023-03-31,SELL,22308.0,0.0
1046285,LENOVO GROUP LTD,2018-11-01,BUY,5818798.0,5818798.0
1046285,LENOVO GROUP LTD,2023-03-31,SELL,5818798.0,0.0
1046285,LENOVO GROUP LTD,2025-05-23,BUY,3677601.0,3677601.0
1046285,LENOVO GROUP LTD,2025-05-23,BUY,2270146.13,5947747.13
1046285,LENOVO GROUP LTD,2025-05-23,BUY,6000.0,5953747.13
1046251,LG CORP,2020-03-31,BUY,818.0,818.0
1046251,LG CORP,2021-04-30,SELL,818.0,0.0
1046267,LG DISPLAY CO LTD,2020-03-31,BUY,4547.0,4547.0
1046267,LG DISPLAY CO LTD,2021-11-01,SELL,4547.0,0.0
1046267,LG DISPLAY CO LTD,2022-09-29,BUY,61777.0,61777.0
1046267,LG DISPLAY CO LTD,2025-03-21,BUY,174.0,61951.0
1046267,LG DISPLAY CO LTD,2025-03-21,BUY,8508.0,70459.0
1046257,LG ELECTRONICS INC,2021-02-15,BUY,4455.0,4455.0
1046257,LG ELECTRONICS INC,2021-04-30,BUY,655.0,5110.0
1046257,LG ELECTRONICS INC,2024-05-01,SELL,4455.0,655.0
1046257,LG ELECTRONICS INC,2025-03-21,BUY,19.0,674.0
1046257,LG ELECTRONICS INC,2025-03-21,BUY,7420.0,8094.0
1046257,LG ELECTRONICS INC,2025-03-24,BUY,1.0,8095.0
1046183,LG HOUSEHOLD & HEALTH CARE,2021-02-15,BUY,381.0,381.0
1046183,LG HOUSEHOLD & HEALTH CARE,2021-04-30,SELL,381.0,0.0
1046524,LG INNOTEK CO LTD,2021-02-01,BUY,4696.0,4696.0
1046524,LG INNOTEK CO LTD,2021-12-01,SELL,4696.0,0.0
1061662,LG International Corp,2021-06-30,BUY,22296.0,22296.0
1061662,LG International Corp,2021-11-15,SELL,22296.0,0.0
1046737,LG UPLUS CORP,2025-03-21,BUY,128.0,128.0
1046737,LG UPLUS CORP,2025-03-21,BUY,51704.0,51832.0
1061740,LIG Nex1 Co Ltd,2022-04-14,BUY,1092.0,1092.0
1061740,LIG Nex1 Co Ltd,2025-03-21,SELL,1092.0,0.0
1046129,LINK REAL ESTATE INVESTMENT TRUST,2017-03-31,BUY,385954.0,385954.0
1046129,LINK REAL ESTATE INVESTMENT TRUST,2023-03-31,SELL,385954.0,0.0
1046601,LITE-ON TECHNOLOGY CORP.,2017-02-28,BUY,1440061.0,1440061.0
1046601,LITE-ON TECHNOLOGY CORP.,2017-06-16,BUY,1628280.0,3068341.0
1046601,LITE-ON TECHNOLOGY CORP.,2017-11-17,SELL,1440061.0,1628280.0
1046601,LITE-ON TECHNOLOGY CORP.,2023-03-31,SELL,1628280.0,0.0
1046538,LOTTE CONFECTIONERY CO LTD,2024-02-01,BUY,3659.0,3659.0
1046538,LOTTE CONFECTIONERY CO LTD,2025-03-21,SELL,3659.0,0.0
1061621,LOTTE Fine Chemical Co Ltd,2025-05-07,BUY,40.0,40.0
1061621,LOTTE Fine Chemical Co Ltd,2025-05-12,BUY,40.0,80.0
1061621,LOTTE Fine Chemical Co Ltd,2025-05-23,BUY,16144.0,16224.0
1046695,LOTTE SHOPPING LTD,2024-05-01,BUY,491.0,491.0
1046695,LOTTE SHOPPING LTD,2025-03-21,BUY,25.0,516.0
1046695,LOTTE SHOPPING LTD,2025-03-21,BUY,9609.0,10125.0
1050525,Ligand Pharmaceuticals Inc,2025-01-20,BUY,28605.0,28605.0
1050525,Ligand Pharmaceuticals Inc,2025-01-21,BUY,4.0,28609.0
1045717,Lockheed Martin Corp,2025-01-20,BUY,50058.0,50058.0
1045717,Lockheed Martin Corp,2025-01-21,BUY,7.0,50065.0
1062506,Lyft Inc,2023-01-04,BUY,290604.0,290604.0
1062506,Lyft Inc,2023-01-04,BUY,290604.0,581208.0
1062506,Lyft Inc,2025-01-21,SELL,290604.0,290604.0
1062506,Lyft Inc,2025-03-26,SELL,290604.0,0.0
1045872,M&T Bank Corp,2021-06-29,BUY,38735.0,38735.0
1045872,M&T Bank Corp,2025-03-26,SELL,38735.0,0.0
1050513,MEDNAX Inc,2023-03-01,BUY,2669572.0,2669572.0
1050513,MEDNAX Inc,2023-03-01,BUY,2669572.0,5339144.0
1050513,MEDNAX Inc,2024-06-03,SELL,2669572.0,2669572.0
1050513,MEDNAX Inc,2024-06-03,SELL,2669572.0,0.0
1046201,MTR CORP,2020-01-02,BUY,232645.0,232645.0
1046201,MTR CORP,2023-04-01,BUY,232645.0,465290.0
1046201,MTR CORP,2023-04-01,BUY,232645.0,697935.0
1046201,MTR CORP,2023-04-01,BUY,337688.0,1035623.0
1046201,MTR CORP,2025-01-20,BUY,101528.0,1137151.0
1046201,MTR CORP,2025-01-20,BUY,236450.0,1373601.0
1046201,MTR CORP,2025-01-20,BUY,101528.0,1475129.0
1046201,MTR CORP,2025-01-20,BUY,500.0,1475629.0
1061601,Mando Corp,2021-09-01,BUY,2562.0,2562.0
1061601,Mando Corp,2022-08-16,SELL,2562.0,0.0
1050452,Manhattan Associates Inc,2021-06-29,BUY,34136.0,34136.0
1050452,Manhattan Associates Inc,2021-06-30,BUY,34136.0,68272.0
1050452,Manhattan Associates Inc,2025-01-21,SELL,34136.0,34136.0
1050452,Manhattan Associates Inc,2025-03-26,SELL,34136.0,0.0
1062571,Manitex International Inc,2021-06-30,BUY,674291.0,674291.0
1062571,Manitex International Inc,2025-03-26,SELL,674291.0,0.0
1045846,Marathon Petroleum Corp,2021-06-29,BUY,772937.0,772937.0
1045846,Marathon Petroleum Corp,2022-09-29,SELL,772937.0,0.0
1045775,Marsh & McLennan Cos Inc,2021-06-29,BUY,34246.0,34246.0
1045775,Marsh & McLennan Cos Inc,2022-07-15,SELL,34246.0,0.0
1045697,Mastercard Inc,2021-06-29,BUY,13074.0,13074.0
1045697,Mastercard Inc,2025-03-26,SELL,13074.0,0.0
1062065,MaxLinear Inc,2022-07-15,BUY,1262756.0,1262756.0
1062065,MaxLinear Inc,2022-07-15,BUY,1262756.0,2525512.0
1062065,MaxLinear Inc,2024-06-03,SELL,1262756.0,1262756.0
1062065,MaxLinear Inc,2024-06-03,SELL,1262756.0,0.0
1009498,McDonald's Corp,2022-07-15,BUY,16268.0,16268.0
1009498,McDonald's Corp,2025-03-26,SELL,16268.0,0.0
1045757,McKesson Corp,2021-06-29,BUY,25104.0,25104.0
1045757,McKesson Corp,2021-06-30,BUY,25104.0,50208.0
1045757,McKesson Corp,2023-03-01,SELL,25104.0,25104.0
1045757,McKesson Corp,2023-03-01,SELL,25104.0,0.0
1045694,Medtronic PLC,2021-06-29,BUY,39308.0,39308.0
1045694,Medtronic PLC,2021-06-30,BUY,39308.0,78616.0
1045694,Medtronic PLC,2025-01-21,SELL,39308.0,39308.0
1045694,Medtronic PLC,2025-03-26,SELL,39308.0,0.0
1061593,Meritz Securities Co Ltd,2024-06-03,BUY,124957.0,124957.0
1061593,Meritz Securities Co Ltd,2025-03-21,SELL,124957.0,0.0
1012342,"Meta Platforms, Inc.",2022-12-02,BUY,97197.0,97197.0
1012342,"Meta Platforms, Inc.",2022-12-02,BUY,97197.0,194394.0
1012342,"Meta Platforms, Inc.",2024-06-03,SELL,97197.0,97197.0
1012342,"Meta Platforms, Inc.",2024-06-03,SELL,97197.0,0.0
1012342,"Meta Platforms, Inc.",2025-03-26,BUY,1.0,1.0
1012342,"Meta Platforms, Inc.",2025-03-26,BUY,71717.0,71718.0
1045951,Micron Technology Inc,2024-05-02,BUY,24078.0,24078.0
1045951,Micron Technology Inc,2024-05-02,BUY,24078.0,48156.0
1045951,Micron Technology Inc,2025-01-21,BUY,17.0,48173.0
1045951,Micron Technology Inc,2025-01-21,BUY,96673.0,144846.0
1045951,Micron Technology Inc,2025-03-26,SELL,24078.0,120768.0
1045951,Micron Technology Inc,2025-05-23,SELL,120003.0,765.0
1045951,Micron Technology Inc,2025-05-23,SELL,63532.0,-62767.0
1045951,Micron Technology Inc,2025-05-23,SELL,56472.0,-119239.0
1045951,Micron Technology Inc,2025-05-23,SELL,17.0,-119256.0
1045951,Micron Technology Inc,2025-05-23,SELL,9.0,-119265.0
1045951,Micron Technology Inc,2025-05-23,SELL,8.0,-119273.0
1009082,Microsoft Corp,2021-06-29,BUY,17461.0,17461.0
1009082,Microsoft Corp,2021-06-30,BUY,17461.0,34922.0
1009082,Microsoft Corp,2025-01-21,BUY,4.0,34926.0
1009082,Microsoft Corp,2025-01-21,BUY,11224.0,46150.0
1009082,Microsoft Corp,2025-03-26,BUY,2.0,46152.0
1009082,Microsoft Corp,2025-03-26,BUY,125932.0,172084.0
1045747,Morgan Stanley,2025-03-26,BUY,5.0,5.0
1045747,Morgan Stanley,2025-03-26,BUY,358584.0,358589.0
1045663,"Motorola Solutions, Inc.",2025-01-20,BUY,21454.0,21454.0
1045663,"Motorola Solutions, Inc.",2025-01-21,BUY,3.0,21457.0
1046182,NAN YA PLASTICS CORP.,2017-02-28,BUY,806962.0,806962.0
1046182,NAN YA PLASTICS CORP.,2023-03-31,SELL,806962.0,0.0
1046182,NAN YA PLASTICS CORP.,2025-01-20,BUY,3202782.0,3202782.0
1046182,NAN YA PLASTICS CORP.,2025-01-20,BUY,1326760.0,4529542.0
1046182,NAN YA PLASTICS CORP.,2025-01-20,BUY,2000.0,4531542.0
1046572,NANYA TECHNOLOGY CORP,2017-02-28,BUY,1057086.0,1057086.0
1046572,NANYA TECHNOLOGY CORP,2017-11-01,BUY,853920.0,1911006.0
1046572,NANYA TECHNOLOGY CORP,2018-09-17,SELL,853920.0,1057086.0
1046572,NANYA TECHNOLOGY CORP,2021-02-01,SELL,1057086.0,0.0
1046572,NANYA TECHNOLOGY CORP,2021-04-30,BUY,2106860.0,2106860.0
1046572,NANYA TECHNOLOGY CORP,2021-07-16,SELL,2106860.0,0.0
1046572,NANYA TECHNOLOGY CORP,2025-01-20,BUY,3202782.0,3202782.0
1046572,NANYA TECHNOLOGY CORP,2025-01-20,BUY,1326760.0,4529542.0
1046572,NANYA TECHNOLOGY CORP,2025-01-22,BUY,2000.0,4531542.0
1046572,NANYA TECHNOLOGY CORP,2025-05-23,SELL,1225867.0,3305675.0
1046572,NANYA TECHNOLOGY CORP,2025-05-23,SELL,756715.0,2548960.0
1046572,NANYA TECHNOLOGY CORP,2025-05-23,SELL,2000.0,2546960.0
1046143,NAVER CORP,2021-05-17,BUY,1885.0,1885.0
1046143,NAVER CORP,2025-03-21,BUY,7.0,1892.0
1046143,NAVER CORP,2025-03-21,BUY,943.0,2835.0
1046216,NCSOFT CORP,2020-03-31,BUY,742.0,742.0
1046216,NCSOFT CORP,2020-05-29,BUY,1017.0,1759.0
1046216,NCSOFT CORP,2021-02-01,SELL,742.0,1017.0
1046216,NCSOFT CORP,2021-02-01,SELL,1017.0,0.0
1046216,NCSOFT CORP,2025-03-21,BUY,9.0,9.0
1046216,NCSOFT CORP,2025-03-21,BUY,3635.0,3644.0
1046154,NETEASE ADR REPRESENTING INC,2017-02-28,BUY,7507.0,7507.0
1046154,NETEASE ADR REPRESENTING INC,2017-05-02,SELL,7507.0,0.0
1046334,NEW CHINA LIFE INSURANCE (H),2017-02-28,BUY,288013.0,288013.0
1046334,NEW CHINA LIFE INSURANCE (H),2018-02-28,SELL,288013.0,0.0
1046334,NEW CHINA LIFE INSURANCE (H),2018-11-01,BUY,587163.0,587163.0
1046334,NEW CHINA LIFE INSURANCE (H),2019-01-15,SELL,587163.0,0.0
1046334,NEW CHINA LIFE INSURANCE (H),2019-11-01,BUY,812749.0,812749.0
1046334,NEW CHINA LIFE INSURANCE (H),2023-04-01,BUY,812749.0,1625498.0
1046334,NEW CHINA LIFE INSURANCE (H),2023-04-01,BUY,812749.0,2438247.0
1046334,NEW CHINA LIFE INSURANCE (H),2023-04-01,BUY,1179718.0,3617965.0
1046334,NEW CHINA LIFE INSURANCE (H),2024-05-01,SELL,812749.0,2805216.0
1046334,NEW CHINA LIFE INSURANCE (H),2024-05-01,SELL,1992467.0,812749.0
1046334,NEW CHINA LIFE INSURANCE (H),2024-05-01,SELL,812749.0,0.0
1046241,NEW WORLD DEVELOPMENT,2017-02-28,BUY,1496641.0,1496641.0
1046241,NEW WORLD DEVELOPMENT,2020-04-01,SELL,1496641.0,0.0
1046241,NEW WORLD DEVELOPMENT,2022-08-15,BUY,7819184.0,7819184.0
1046241,NEW WORLD DEVELOPMENT,2022-12-26,SELL,7819184.0,0.0
1046480,NH INVESTMENT & SECURITIES C,2021-02-15,BUY,5801.0,5801.0
1046480,NH INVESTMENT & SECURITIES C,2024-06-03,SELL,5801.0,0.0
1046724,NOVATEK MICROELECTRONICS CORP.,2021-07-16,BUY,325399.0,325399.0
1046724,NOVATEK MICROELECTRONICS CORP.,2023-04-01,BUY,325399.0,650798.0
1046724,NOVATEK MICROELECTRONICS CORP.,2023-04-01,BUY,472322.0,1123120.0
1046724,NOVATEK MICROELECTRONICS CORP.,2024-06-03,SELL,325399.0,797721.0
1046724,NOVATEK MICROELECTRONICS CORP.,2024-06-03,SELL,797721.0,0.0
1046645,NWS HOLDINGS LTD,2019-01-02,BUY,861886.0,861886.0
1046645,NWS HOLDINGS LTD,2020-01-02,SELL,861886.0,0.0
1062463,National Instruments Corp,2021-06-30,BUY,119963.0,119963.0
1062463,National Instruments Corp,2021-06-30,BUY,119963.0,239926.0
1062463,National Instruments Corp,2023-10-04,SELL,119963.0,119963.0
1062463,National Instruments Corp,2023-10-04,SELL,119963.0,0.0
1101496,"NetEase, Inc.",2025-01-20,BUY,132676.0,132676.0
1101496,"NetEase, Inc.",2025-01-20,BUY,320278.0,452954.0
1101496,"NetEase, Inc.",2025-01-20,BUY,132676.0,585630.0
1101496,"NetEase, Inc.",2025-02-20,BUY,200.0,585830.0
1045654,Netflix Inc,2022-10-18,BUY,9396.0,9396.0
1045654,Netflix Inc,2022-10-18,BUY,9396.0,18792.0
1045654,Netflix Inc,2024-06-03,SELL,9396.0,9396.0
1045654,Netflix Inc,2024-06-03,SELL,9396.0,0.0
1050502,Neurocrine Biosciences Inc,2025-01-20,BUY,57210.0,57210.0
1050502,Neurocrine Biosciences Inc,2025-01-21,BUY,8.0,57218.0
1050502,Neurocrine Biosciences Inc,2025-05-23,SELL,56472.0,746.0
1050502,Neurocrine Biosciences Inc,2025-05-23,SELL,8.0,738.0
1045966,Newell Brands Inc,2025-03-26,BUY,96.0,96.0
1045966,Newell Brands Inc,2025-03-26,BUY,6884819.0,6884915.0
1045966,Newell Brands Inc,2025-05-12,SELL,96.0,6884819.0
1045966,Newell Brands Inc,2025-05-13,SELL,97728.0,6787091.0
1046099,News Corp,2025-03-26,BUY,23.0,23.0
1046099,News Corp,2025-03-26,BUY,1649488.0,1649511.0
1045727,NextEra Energy Inc,2023-01-04,BUY,161949.0,161949.0
1045727,NextEra Energy Inc,2025-03-26,SELL,161949.0,0.0
1048725,Nice Ltd,2022-09-29,BUY,26091.0,26091.0
1048725,Nice Ltd,2022-09-29,BUY,26091.0,52182.0
1048725,Nice Ltd,2025-01-21,SELL,26091.0,26091.0
1048725,Nice Ltd,2025-03-26,SELL,26091.0,0.0
1062469,OGE Energy Corp,2021-06-30,BUY,150451.0,150451.0
1062469,OGE Energy Corp,2024-06-03,SELL,150451.0,0.0
1045669,Oracle Corp,2025-01-20,BUY,78663.0,78663.0
1045669,Oracle Corp,2025-01-21,BUY,11.0,78674.0
1050550,Owens & Minor Inc,2025-01-20,BUY,2181114.0,2181114.0
1050550,Owens & Minor Inc,2025-01-21,BUY,305.0,2181419.0
1050550,Owens & Minor Inc,2025-05-23,SELL,2152995.0,28424.0
1050550,Owens & Minor Inc,2025-05-23,SELL,430599.0,-402175.0
1050550,Owens & Minor Inc,2025-05-23,SELL,1722396.0,-2124571.0
1050550,Owens & Minor Inc,2025-05-23,SELL,305.0,-2124876.0
1050550,Owens & Minor Inc,2025-05-23,SELL,61.0,-2124937.0
1050550,Owens & Minor Inc,2025-05-23,SELL,244.0,-2125181.0
1046304,PEGATRON CORP,2017-05-31,BUY,899526.0,899526.0
1046304,PEGATRON CORP,2023-03-31,SELL,899526.0,0.0
1046415,PHISON ELECTRONICS CORP,2017-02-28,BUY,256765.0,256765.0
1046415,PHISON ELECTRONICS CORP,2017-05-31,SELL,256765.0,0.0
1046187,PICC PROPERTY & CASUALTY-H,2018-12-03,BUY,2458495.0,2458495.0
1046187,PICC PROPERTY & CASUALTY-H,2019-11-01,SELL,2458495.0,0.0
1046159,POSCO,2020-03-31,BUY,306.0,306.0
1046159,POSCO,2020-12-15,BUY,213.0,519.0
1046159,POSCO,2021-11-01,SELL,213.0,306.0
1046159,POSCO,2025-03-21,BUY,5.0,311.0
1046159,POSCO,2025-03-21,BUY,1710.0,2021.0
1046515,POSCO DAEWOO CORP,2022-02-14,BUY,21703.0,21703.0
1046515,POSCO DAEWOO CORP,2025-03-21,SELL,21703.0,0.0
1046148,POWER ASSETS HOLDINGS LTD,2017-02-28,BUY,238368.0,238368.0
1046148,POWER ASSETS HOLDINGS LTD,2018-05-02,SELL,238368.0,0.0
1046148,POWER ASSETS HOLDINGS LTD,2021-06-15,BUY,326796.0,326796.0
1046148,POWER ASSETS HOLDINGS LTD,2023-04-01,BUY,326796.0,653592.0
1046148,POWER ASSETS HOLDINGS LTD,2023-04-01,BUY,326796.0,980388.0
1046148,POWER ASSETS HOLDINGS LTD,2023-04-01,BUY,474349.0,1454737.0
1046148,POWER ASSETS HOLDINGS LTD,2025-01-20,SELL,326796.0,1127941.0
1046148,POWER ASSETS HOLDINGS LTD,2025-01-20,SELL,326796.0,801145.0
1046148,POWER ASSETS HOLDINGS LTD,2025-01-20,SELL,801145.0,0.0
1046439,POWERTECH TECHNOLOGY INC,2017-02-28,BUY,869692.0,869692.0
1046439,POWERTECH TECHNOLOGY INC,2018-11-01,SELL,869692.0,0.0
1046439,POWERTECH TECHNOLOGY INC,2025-01-20,BUY,1601391.0,1601391.0
1046439,POWERTECH TECHNOLOGY INC,2025-01-20,BUY,663380.0,2264771.0
1046439,POWERTECH TECHNOLOGY INC,2025-01-20,BUY,1000.0,2265771.0
1050467,PTC Inc ,2023-10-04,BUY,51778.0,51778.0
1050467,PTC Inc ,2023-10-04,BUY,51778.0,103556.0
1050467,PTC Inc ,2025-01-21,SELL,51778.0,51778.0
1050467,PTC Inc ,2025-03-26,SELL,51778.0,0.0
1046054,PVH Corp,2021-06-29,BUY,49294.0,49294.0
1046054,PVH Corp,2024-06-03,SELL,49294.0,0.0
1061587,Pan Ocean Co Ltd,2020-11-30,BUY,23094.0,23094.0
1061587,Pan Ocean Co Ltd,2021-08-13,SELL,23094.0,0.0
1050464,Paycom Software Inc,2021-06-29,BUY,129596.0,129596.0
1050464,Paycom Software Inc,2021-06-30,BUY,129596.0,259192.0
1050464,Paycom Software Inc,2022-07-15,SELL,129596.0,129596.0
1050464,Paycom Software Inc,2022-07-15,SELL,129596.0,0.0
1050464,Paycom Software Inc,2022-09-29,BUY,10593.0,10593.0
1050464,Paycom Software Inc,2022-09-29,BUY,10593.0,21186.0
1050464,Paycom Software Inc,2023-01-04,SELL,10593.0,10593.0
1050464,Paycom Software Inc,2023-01-04,SELL,10593.0,0.0
1050464,Paycom Software Inc,2025-01-20,BUY,171629.0,171629.0
1050464,Paycom Software Inc,2025-01-21,BUY,24.0,171653.0
1046096,People's United Financial Inc,2021-06-29,BUY,327210.0,327210.0
1046096,People's United Financial Inc,2025-03-26,SELL,327210.0,0.0
1045855,Perrigo Co PLC,2025-01-20,BUY,143024.0,143024.0
1045855,Perrigo Co PLC,2025-01-21,BUY,20.0,143044.0
