TRANSACTION_ID,TRANSACTION_TYPE,PRODUCT_ID,TYPE,T_DATE,UNIT,PRICE,COMMISSION,STATUS,NOTES,ADDENUM,UPDATE_DATE,PORTFOLIO_ID,CASH_ACCOUNT,,,
227489,DIVIDEND,1046922,BUY,6/27/2023 2:45,23622339.6,1,0,CONFIRMED,DIVIDEND FOR PRODUCT 1046269,NULL,3/21/2025 2:46,4378,TWD,,,
227490,DIVIDEND,1012089,BUY,8/25/2023 2:46,1273871.36,1,0,CONFIRMED,DIVIDEND FOR PRODUCT 1100184,NULL,3/21/2025 2:47,4378,HKD,,,
227492,DIVIDEND,1046922,BUY,4/13/2023 2:48,69977815.86,1,0,CONFIRMED,DIVIDEND FOR PRODUCT 1046679,NULL,3/21/2025 2:49,4378,TWD,,,
227493,DIVIDEND,1046922,BUY,8/17/2023 2:55,69977815.86,1,0,CONFIRMED,DIVIDEND FOR PRODUCT 1046679,NULL,3/21/2025 2:56,4378,TWD,,,
227494,DIVIDEND,1012089,BUY,9/9/2024 2:57,783508.36,1,0,CONFIRMED,DIVIDEND FOR PRODUCT 1012338,NULL,3/21/2025 2:57,4378,HKD,,,
227495,DIVIDEND,1012089,BUY,10/8/2024 2:58,3777840.86,1,0,CONFIRMED,DIVIDEND FOR PRODUCT 1046548,NULL,3/21/2025 2:59,4378,HKD,,,
227496,DIVIDEND,1012089,BUY,9/13/2024 2:59,83392.83,1,0,CONFIRMED,DIVIDEND FOR PRODUCT 1046525,NULL,3/21/2025 3:01,4378,HKD,,,
227497,DIVIDEND,1012089,BUY,9/3/2024 3:01,1717595.88,1,0,CONFIRMED,DIVIDEND FOR PRODUCT 1046229,NULL,3/21/2025 3:02,4378,HKD,,,
227498,DIVIDEND,1012089,BUY,9/4/2024 3:02,1253529.06,1,0,CONFIRMED,DIVIDEND FOR PRODUCT 1009157,NULL,3/21/2025 3:02,4378,HKD,,,
227499,DIVIDEND,1046922,BUY,7/10/2024 3:03,2637116.25,1,0,CONFIRMED,DIVIDEND FOR PRODUCT 1046180,NULL,3/21/2025 3:05,4378,TWD,,,
227500,DIVIDEND,1012089,BUY,9/12/2024 3:05,1106288.82,1,0,CONFIRMED,DIVIDEND FOR PRODUCT 1046638,NULL,3/21/2025 3:06,4378,HKD,,,
227501,DIVIDEND,1012089,BUY,8/28/2024 3:06,747136.23,1,0,CONFIRMED,DIVIDEND FOR PRODUCT 1046201,NULL,3/21/2025 3:07,4378,HKD,,,
227502,DIVIDEND,1012089,BUY,9/11/2024 3:07,8384096.98,1,0,CONFIRMED,DIVIDEND FOR PRODUCT 1009161,NULL,3/21/2025 3:08,4378,HKD,,,
227503,DIVIDEND,1012089,BUY,9/11/2024 3:08,2243206,1,0,CONFIRMED,DIVIDEND FOR PRODUCT 1046148,NULL,3/21/2025 3:09,4378,HKD,,,
227504,DIVIDEND,1046922,BUY,8/8/2024 3:09,5236847.6,1,0,CONFIRMED,DIVIDEND FOR PRODUCT 1046500,NULL,3/21/2025 3:11,4378,TWD,,,
227505,DIVIDEND,1012089,BUY,8/23/2024 3:11,1244015,1,0,CONFIRMED,DIVIDEND FOR PRODUCT 1100184,NULL,3/21/2025 3:12,4378,HKD,,,
227506,DIVIDEND,1012089,BUY,7/4/2024 3:12,1133168.25,1,0,CONFIRMED,DIVIDEND FOR PRODUCT 1046552,NULL,3/21/2025 3:13,4378,HKD,,,
227507,DIVIDEND,1012089,BUY,9/23/2024 3:13,146049.22,1,0,CONFIRMED,DIVIDEND FOR PRODUCT 1046239,NULL,3/21/2025 3:14,4378,HKD,,,
227508,DIVIDEND,1012089,BUY,9/5/2024 3:14,2959365,1,0,CONFIRMED,DIVIDEND FOR PRODUCT 1046398,NULL,3/21/2025 3:16,4378,HKD,,,
227509,DIVIDEND,1012089,BUY,9/12/2024 3:16,2110417.28,1,0,CONFIRMED,DIVIDEND FOR PRODUCT 1046618,NULL,3/21/2025 3:17,4378,HKD,,,
227510,DIVIDEND,1046922,BUY,8/15/2024 3:30,68670142.8,1,0,CONFIRMED,DIVIDEND FOR PRODUCT 1046679,NULL,3/21/2025 3:31,4378,TWD,,,
227511,DIVIDEND,1046922,BUY,12/12/2024 3:31,11047065,1,0,CONFIRMED,DIVIDEND FOR PRODUCT 1046128,NULL,3/21/2025 3:33,4378,TWD,,,
227512,DIVIDEND,1046922,BUY,7/26/2024 3:33,29041575,1,0,CONFIRMED,DIVIDEND FOR PRODUCT 1046269,NULL,3/21/2025 3:34,4378,TWD,,,
227513,INVESTMENT,1046130,SELL,5/31/2023 3:42,2452501,106.5,13059.57,CONFIRMED,,NULL,3/21/2025 3:58,4378,TWD,,,
227514,CASH,1046922,BUY,5/31/2023 3:42,261178296.9,1,0,CONFIRMED,CASH TRANSACTION FOR 227513,NULL,3/21/2025 3:58,4378,TWD,,,
227515,INVESTMENT,1009169,SELL,5/1/2024 3:48,632957,68.75,2175.79,CONFIRMED,,NULL,3/21/2025 4:15,4378,HKD,,,
227516,CASH,1012089,BUY,5/1/2024 3:48,43513617.96,1,0,CONFIRMED,CASH TRANSACTION FOR 227515,NULL,3/21/2025 4:15,4378,HKD,,,
227517,INVESTMENT,1046699,SELL,5/1/2024 3:50,330999,5.79,95.82,CONFIRMED,,NULL,3/21/2025 4:15,4378,HKD,,,
227518,CASH,1012089,BUY,5/1/2024 3:50,1916388.39,1,0,CONFIRMED,CASH TRANSACTION FOR 227517,NULL,3/21/2025 4:15,4378,HKD,,,
227519,INVESTMENT,1046334,SELL,5/1/2024 3:52,1992467,14.38,1432.58,CONFIRMED,,NULL,3/21/2025 4:15,4378,HKD,,,
227520,CASH,1012089,BUY,5/1/2024 3:52,28650242.88,1,0,CONFIRMED,CASH TRANSACTION FOR 227519,NULL,3/21/2025 4:15,4378,HKD,,,
227521,INVESTMENT,1046724,SELL,6/3/2024 3:53,797721,598,23851.85,CONFIRMED,,NULL,3/21/2025 4:15,4378,TWD,,,
227522,CASH,1046922,BUY,6/3/2024 3:53,477013306.2,1,0,CONFIRMED,CASH TRANSACTION FOR 227521,NULL,3/21/2025 4:15,4378,TWD,,,
227523,INVESTMENT,1046269,SELL,5/1/2024 3:54,6561761,52.9,17355.86,CONFIRMED,,NULL,3/21/2025 4:15,4378,TWD,,,
227524,CASH,1046922,BUY,5/1/2024 3:54,347099801,1,0,CONFIRMED,CASH TRANSACTION FOR 227523,NULL,3/21/2025 4:15,4378,TWD,,,
227525,INVESTMENT,1046130,SELL,5/1/2024 4:04,15456130,153.5,118625.8,CONFIRMED,,NULL,3/21/2025 4:15,4378,TWD,,,
227526,CASH,1046922,BUY,5/1/2024 4:04,2372397329,1,0,CONFIRMED,CASH TRANSACTION FOR 227525,NULL,3/21/2025 4:15,4378,TWD,,,
227527,INVESTMENT,1046679,SELL,12/1/2023 4:05,122768098,12.65,77650.82,CONFIRMED,,NULL,3/21/2025 4:15,4378,TWD,,,
227528,CASH,1046922,BUY,12/1/2023 4:05,1552938789,1,0,CONFIRMED,CASH TRANSACTION FOR 227527,NULL,3/21/2025 4:15,4378,TWD,,,
227529,INVESTMENT,1046503,SELL,1/15/2024 4:07,20399382,76,77517.65,CONFIRMED,,NULL,3/21/2025 4:10,4378,TWD,,,
227530,CASH,1046922,BUY,1/15/2024 4:07,1550275514,1,0,CONFIRMED,CASH TRANSACTION FOR 227529,NULL,3/21/2025 4:10,4378,TWD,,,
227531,INVESTMENT,1046503,SELL,7/1/2024 4:11,3941123,142,27981.97,CONFIRMED,,NULL,3/21/2025 4:15,4378,TWD,,,
227532,CASH,1046922,BUY,7/1/2024 4:11,559611484,1,0,CONFIRMED,CASH TRANSACTION FOR 227531,NULL,3/21/2025 4:15,4378,TWD,,,
227533,INVESTMENT,1101496,BUY,1/20/2025 4:29,320278,156.44,0,CONFIRMED,,NULL,3/21/2025 8:21,4378,HKD,,,
227534,CASH,1012089,SELL,1/20/2025 4:29,50104290.32,1,0,CONFIRMED,CASH TRANSACTION FOR 227533,NULL,3/21/2025 8:21,4378,HKD,,,
227535,INVESTMENT,1101443,BUY,1/20/2025 4:30,640556,84.71,0,CONFIRMED,,NULL,3/21/2025 8:21,4378,HKD,,,
227536,CASH,1012089,SELL,1/20/2025 4:30,54261498.76,1,0,CONFIRMED,CASH TRANSACTION FOR 227535,NULL,3/21/2025 8:21,4378,HKD,,,
227537,INVESTMENT,1101489,BUY,1/20/2025 4:31,320278,157.19,0,CONFIRMED,,NULL,3/21/2025 8:21,4378,HKD,,,
227538,CASH,1012089,SELL,1/20/2025 4:31,50344498.82,1,0,CONFIRMED,CASH TRANSACTION FOR 227537,NULL,3/21/2025 8:21,4378,HKD,,,
227539,INVESTMENT,1009161,BUY,1/20/2025 4:35,3202782,6.17,0,CONFIRMED,,NULL,3/21/2025 8:21,4378,HKD,,,
227540,CASH,1012089,SELL,1/20/2025 4:35,19761164.94,1,0,CONFIRMED,CASH TRANSACTION FOR 227539,NULL,3/21/2025 8:21,4378,HKD,,,
227541,INVESTMENT,1046552,SELL,1/20/2025 4:32,316770,25.82,408.95,CONFIRMED,,NULL,3/21/2025 8:21,4378,HKD,,,
227542,CASH,1012089,BUY,1/20/2025 4:32,8178592.45,1,0,CONFIRMED,CASH TRANSACTION FOR 227541,NULL,3/21/2025 8:21,4378,HKD,,,
227543,INVESTMENT,1046124,BUY,1/20/2025 4:38,160139,390.11,0,CONFIRMED,,NULL,3/21/2025 8:21,4378,HKD,,,
227544,CASH,1012089,SELL,1/20/2025 4:38,62471825.29,1,0,CONFIRMED,CASH TRANSACTION FOR 227543,NULL,3/21/2025 8:21,4378,HKD,,,
227545,INVESTMENT,1009169,BUY,1/20/2025 4:39,640556,78.09,0,CONFIRMED,,NULL,3/21/2025 8:21,4378,HKD,,,
227546,CASH,1012089,SELL,1/20/2025 4:39,50021018.04,1,0,CONFIRMED,CASH TRANSACTION FOR 227545,NULL,3/21/2025 8:21,4378,HKD,,,
227547,INVESTMENT,1046481,BUY,1/20/2025 4:40,960835,34.12,0,CONFIRMED,,NULL,3/21/2025 8:21,4378,HKD,,,
227548,CASH,1012089,SELL,1/20/2025 4:40,32783690.2,1,0,CONFIRMED,CASH TRANSACTION FOR 227547,NULL,3/21/2025 8:21,4378,HKD,,,
227549,INVESTMENT,1046526,BUY,1/20/2025 4:42,3202782,7.51,0,CONFIRMED,,NULL,3/21/2025 8:21,4378,HKD,,,
227550,CASH,1012089,SELL,1/20/2025 4:42,24052892.82,1,0,CONFIRMED,CASH TRANSACTION FOR 227549,NULL,3/21/2025 8:21,4378,HKD,,,
227551,INVESTMENT,1046519,BUY,1/20/2025 4:43,12811127,2.64,0,CONFIRMED,,NULL,3/21/2025 8:21,4378,HKD,,,
227552,CASH,1012089,SELL,1/20/2025 4:43,33821375.28,1,0,CONFIRMED,CASH TRANSACTION FOR 227551,NULL,3/21/2025 8:21,4378,HKD,,,
227553,INVESTMENT,1012339,BUY,1/20/2025 4:43,800695,42.83,0,CONFIRMED,,NULL,3/21/2025 8:21,4378,HKD,,,
227554,CASH,1012089,SELL,1/20/2025 4:43,34293766.85,1,0,CONFIRMED,CASH TRANSACTION FOR 227553,NULL,3/21/2025 8:21,4378,HKD,,,
227555,INVESTMENT,1046853,BUY,1/20/2025 4:44,1601391,2.21,0,CONFIRMED,,NULL,3/21/2025 8:21,4378,HKD,,,
227556,CASH,1012089,SELL,1/20/2025 4:44,3539074.11,1,0,CONFIRMED,CASH TRANSACTION FOR 227555,NULL,3/21/2025 8:21,4378,HKD,,,
227557,INVESTMENT,1046208,BUY,1/20/2025 4:46,800695,70.03,0,CONFIRMED,,NULL,3/21/2025 8:21,4378,HKD,,,
227558,CASH,1012089,SELL,1/20/2025 4:46,56072670.85,1,0,CONFIRMED,CASH TRANSACTION FOR 227557,NULL,3/21/2025 8:21,4378,HKD,,,
227559,INVESTMENT,1046312,BUY,1/20/2025 4:46,3202782,5,0,CONFIRMED,,NULL,3/21/2025 8:21,4378,HKD,,,
227560,CASH,1012089,SELL,1/20/2025 4:46,16013910,1,0,CONFIRMED,CASH TRANSACTION FOR 227559,NULL,3/21/2025 8:21,4378,HKD,,,
227561,INVESTMENT,1009162,BUY,1/20/2025 4:47,6405564,4.97,0,CONFIRMED,,NULL,3/21/2025 8:21,4378,HKD,,,
227562,CASH,1012089,SELL,1/20/2025 4:47,31835653.08,1,0,CONFIRMED,CASH TRANSACTION FOR 227561,NULL,3/21/2025 8:21,4378,HKD,,,
227563,INVESTMENT,1012338,BUY,1/20/2025 4:47,320278,55.5,0,CONFIRMED,,NULL,3/21/2025 8:21,4378,HKD,,,
227564,CASH,1012089,SELL,1/20/2025 4:47,17775429,1,0,CONFIRMED,CASH TRANSACTION FOR 227563,NULL,3/21/2025 8:21,4378,HKD,,,
227565,INVESTMENT,1046204,BUY,1/20/2025 4:48,1601391,23.49,0,CONFIRMED,,NULL,3/21/2025 8:21,4378,HKD,,,
227566,CASH,1012089,SELL,1/20/2025 4:48,37616674.59,1,0,CONFIRMED,CASH TRANSACTION FOR 227565,NULL,3/21/2025 8:21,4378,HKD,,,
227567,INVESTMENT,1046460,BUY,1/20/2025 4:48,6405564,4.06,0,CONFIRMED,,NULL,3/21/2025 8:21,4378,HKD,,,
227568,CASH,1012089,SELL,1/20/2025 4:48,26006589.84,1,0,CONFIRMED,CASH TRANSACTION FOR 227567,NULL,3/21/2025 8:21,4378,HKD,,,
227569,INVESTMENT,1046439,BUY,1/20/2025 4:51,1601391,117.12,0,CONFIRMED,,NULL,3/21/2025 8:21,4378,TWD,,,
227570,CASH,1046922,SELL,1/20/2025 4:51,187554913.9,1,0,CONFIRMED,CASH TRANSACTION FOR 227569,NULL,3/21/2025 8:21,4378,TWD,,,
227571,INVESTMENT,1046381,BUY,1/20/2025 4:52,8006954,12.1,0,CONFIRMED,,NULL,3/21/2025 8:21,4378,TWD,,,
227572,CASH,1046922,SELL,1/20/2025 4:52,96884143.4,1,0,CONFIRMED,CASH TRANSACTION FOR 227571,NULL,3/21/2025 8:21,4378,TWD,,,
227575,INVESTMENT,1046572,BUY,1/20/2025 4:53,3202782,61.5,0,CONFIRMED,,NULL,3/21/2025 8:21,4378,TWD,,,
227576,CASH,1046922,SELL,1/20/2025 4:53,196971093,1,0,CONFIRMED,CASH TRANSACTION FOR 227575,NULL,3/21/2025 8:21,4378,TWD,,,
227577,INVESTMENT,1046182,BUY,1/20/2025 4:54,3202782,32.55,0,CONFIRMED,,NULL,3/21/2025 8:21,4378,TWD,,,
227578,CASH,1046922,SELL,1/20/2025 4:54,104250554.1,1,0,CONFIRMED,CASH TRANSACTION FOR 227577,NULL,3/21/2025 8:21,4378,TWD,,,
227579,INVESTMENT,1046174,BUY,1/20/2025 5:02,3202782,37.3,0,CONFIRMED,,NULL,3/21/2025 8:21,4378,TWD,,,
227580,CASH,1046922,SELL,1/20/2025 5:02,119463768.6,1,0,CONFIRMED,CASH TRANSACTION FOR 227579,NULL,3/21/2025 8:21,4378,TWD,,,
227581,INVESTMENT,1046201,BUY,1/20/2025 5:03,236450,24.36,0,CONFIRMED,,NULL,3/21/2025 8:21,4378,HKD,,,
227582,CASH,1012089,SELL,1/20/2025 5:03,5759922,1,0,CONFIRMED,CASH TRANSACTION FOR 227581,NULL,3/21/2025 8:21,4378,HKD,,,
227583,INVESTMENT,1046128,BUY,1/20/2025 5:03,304971,1126.12,0,CONFIRMED,,NULL,3/21/2025 8:21,4378,TWD,,,
227584,CASH,1046922,SELL,1/20/2025 5:03,343433942.5,1,0,CONFIRMED,CASH TRANSACTION FOR 227583,NULL,3/21/2025 8:21,4378,TWD,,,
227585,INVESTMENT,1046618,SELL,1/20/2025 5:06,337978,12.84,216.98,CONFIRMED,,NULL,3/21/2025 8:21,4378,HKD,,,
227586,CASH,1012089,BUY,1/20/2025 5:06,4339420.54,1,0,CONFIRMED,CASH TRANSACTION FOR 227585,NULL,3/21/2025 8:21,4378,HKD,,,
227587,INVESTMENT,1046269,SELL,1/20/2025 5:08,7194416,42.68,15352.88,CONFIRMED,,NULL,3/21/2025 8:21,4378,TWD,,,
227588,CASH,1046922,BUY,1/20/2025 5:08,307042322,1,0,CONFIRMED,CASH TRANSACTION FOR 227587,NULL,3/21/2025 8:21,4378,TWD,,,
227591,INVESTMENT,1046548,SELL,1/20/2025 5:10,4607123,11.58,2667.52,CONFIRMED,,NULL,3/21/2025 8:21,4378,HKD,,,
227592,CASH,1012089,BUY,1/20/2025 5:10,53347816.82,1,0,CONFIRMED,CASH TRANSACTION FOR 227591,NULL,3/21/2025 8:21,4378,HKD,,,
227593,INVESTMENT,1046525,SELL,1/20/2025 5:11,27797961,0.91,1264.81,CONFIRMED,,NULL,3/21/2025 8:21,4378,HKD,,,
227594,CASH,1012089,BUY,1/20/2025 5:11,25294879.7,1,0,CONFIRMED,CASH TRANSACTION FOR 227593,NULL,3/21/2025 8:21,4378,HKD,,,
227595,INVESTMENT,1046229,SELL,1/20/2025 5:11,6134271,4,1226.85,CONFIRMED,,NULL,3/21/2025 8:21,4378,HKD,,,
227596,CASH,1012089,BUY,1/20/2025 5:11,24535857.15,1,0,CONFIRMED,CASH TRANSACTION FOR 227595,NULL,3/21/2025 8:21,4378,HKD,,,
227597,INVESTMENT,1009157,SELL,1/20/2025 5:12,2984593,7.25,1081.91,CONFIRMED,,NULL,3/21/2025 8:21,4378,HKD,,,
227598,CASH,1012089,BUY,1/20/2025 5:12,21637217.34,1,0,CONFIRMED,CASH TRANSACTION FOR 227597,NULL,3/21/2025 8:21,4378,HKD,,,
227599,INVESTMENT,1046180,SELL,1/20/2025 5:12,2109693,29,3059.05,CONFIRMED,,NULL,3/21/2025 8:21,4378,TWD,,,
227600,CASH,1046922,BUY,1/20/2025 5:12,61178037.95,1,0,CONFIRMED,CASH TRANSACTION FOR 227599,NULL,3/21/2025 8:21,4378,TWD,,,
227601,INVESTMENT,1046638,SELL,1/20/2025 5:13,7902063,3.11,1228.77,CONFIRMED,,NULL,3/21/2025 8:21,4378,HKD,,,
227602,CASH,1012089,BUY,1/20/2025 5:13,24574187.16,1,0,CONFIRMED,CASH TRANSACTION FOR 227601,NULL,3/21/2025 8:21,4378,HKD,,,
227603,INVESTMENT,1009161,SELL,1/20/2025 5:13,17110402,6.3,5389.78,CONFIRMED,,NULL,3/21/2025 8:21,4378,HKD,,,
227604,CASH,1012089,BUY,1/20/2025 5:13,107790142.8,1,0,CONFIRMED,CASH TRANSACTION FOR 227603,NULL,3/21/2025 8:21,4378,HKD,,,
227605,INVESTMENT,1046148,SELL,1/20/2025 5:14,801145,52.25,2092.99,CONFIRMED,,NULL,3/21/2025 8:21,4378,HKD,,,
227606,CASH,1012089,BUY,1/20/2025 5:14,41857733.26,1,0,CONFIRMED,CASH TRANSACTION FOR 227605,NULL,3/21/2025 8:21,4378,HKD,,,
227607,INVESTMENT,1046709,SELL,1/20/2025 5:14,2853456,16.66,2376.93,CONFIRMED,,NULL,3/21/2025 8:21,4378,HKD,,,
227608,CASH,1012089,BUY,1/20/2025 5:14,47536200.03,1,0,CONFIRMED,CASH TRANSACTION FOR 227607,NULL,3/21/2025 8:21,4378,HKD,,,
227609,INVESTMENT,1046500,SELL,1/20/2025 5:15,26184238,14.8,19376.34,CONFIRMED,,NULL,3/21/2025 8:21,4378,TWD,,,
227610,CASH,1046922,BUY,1/20/2025 5:15,387507346.1,1,0,CONFIRMED,CASH TRANSACTION FOR 227609,NULL,3/21/2025 8:21,4378,TWD,,,
227611,INVESTMENT,1046704,SELL,1/20/2025 5:16,344372,12.06,207.66,CONFIRMED,,NULL,3/21/2025 8:21,4378,USD,,,
227612,CASH,1012080,BUY,1/20/2025 5:16,4152918.66,1,0,CONFIRMED,CASH TRANSACTION FOR 227611,NULL,3/21/2025 8:21,4378,USD,,,
227613,INVESTMENT,1100184,SELL,1/20/2025 5:16,995212,19.42,966.35,CONFIRMED,,NULL,3/21/2025 8:21,4378,HKD,,,
227614,CASH,1012089,BUY,1/20/2025 5:16,19326050.69,1,0,CONFIRMED,CASH TRANSACTION FOR 227613,NULL,3/21/2025 8:21,4378,HKD,,,
227615,INVESTMENT,1046239,SELL,1/20/2025 5:17,251809,8.53,107.4,CONFIRMED,,NULL,3/21/2025 8:21,4378,HKD,,,
227616,CASH,1012089,BUY,1/20/2025 5:17,2147823.37,1,0,CONFIRMED,CASH TRANSACTION FOR 227615,NULL,3/21/2025 8:21,4378,HKD,,,
227617,INVESTMENT,1046398,SELL,1/20/2025 5:17,11837460,4.42,2616.08,CONFIRMED,,NULL,3/21/2025 8:21,4378,HKD,,,
227618,CASH,1012089,BUY,1/20/2025 5:17,52318957.12,1,0,CONFIRMED,CASH TRANSACTION FOR 227617,NULL,3/21/2025 8:21,4378,HKD,,,
227619,INVESTMENT,1046679,SELL,1/20/2025 5:19,57225119,13.95,39914.52,CONFIRMED,,NULL,3/21/2025 8:21,4378,TWD,,,
227620,CASH,1046922,BUY,1/20/2025 5:19,798250495.5,1,0,CONFIRMED,CASH TRANSACTION FOR 227619,NULL,3/21/2025 8:21,4378,TWD,,,
227621,INVESTMENT,1012338,SELL,1/20/2025 5:30,477749,54.75,1307.84,CONFIRMED,,NULL,3/21/2025 8:21,4378,HKD,,,
227622,CASH,1012089,BUY,1/20/2025 5:30,26155449.91,1,0,CONFIRMED,CASH TRANSACTION FOR 227621,NULL,3/21/2025 8:21,4378,HKD,,,
227623,INVESTMENT,1046188,BUY,3/21/2025 7:57,4,123700,140,CONFIRMED,,NULL,3/21/2025 13:26,4377,KRW,,,
227624,CASH,1046921,SELL,3/21/2025 7:57,494940,1,0,CONFIRMED,CASH TRANSACTION FOR 227623,NULL,3/21/2025 13:26,4377,KRW,,,
227625,INVESTMENT,1046159,BUY,3/21/2025 8:00,5,322500,480,CONFIRMED,,NULL,3/21/2025 13:26,4377,KRW,,,
227626,CASH,1046921,SELL,3/21/2025 8:00,1612980,1,0,CONFIRMED,CASH TRANSACTION FOR 227625,NULL,3/21/2025 13:26,4377,KRW,,,
227627,INVESTMENT,1046143,BUY,3/21/2025 8:02,7,209500,420,CONFIRMED,,NULL,3/21/2025 13:26,4377,KRW,,,
227628,CASH,1046921,SELL,3/21/2025 8:02,1466920,1,0,CONFIRMED,CASH TRANSACTION FOR 227627,NULL,3/21/2025 13:26,4377,KRW,,,
227629,INVESTMENT,1046216,BUY,3/21/2025 8:03,9,161800,420,CONFIRMED,,NULL,3/21/2025 13:26,4377,KRW,,,
227630,CASH,1046921,SELL,3/21/2025 8:03,1456620,1,0,CONFIRMED,CASH TRANSACTION FOR 227629,NULL,3/21/2025 13:26,4377,KRW,,,
227631,INVESTMENT,1046186,BUY,3/21/2025 8:03,10,138800,400,CONFIRMED,,NULL,3/21/2025 13:26,4377,KRW,,,
227632,CASH,1046921,SELL,3/21/2025 8:03,1388400,1,0,CONFIRMED,CASH TRANSACTION FOR 227631,NULL,3/21/2025 13:26,4377,KRW,,,
227633,INVESTMENT,1046676,BUY,3/21/2025 8:05,11,139300,440,CONFIRMED,,NULL,3/21/2025 13:26,4377,KRW,,,
227634,CASH,1046921,SELL,3/21/2025 8:05,1532740,1,0,CONFIRMED,CASH TRANSACTION FOR 227633,NULL,3/21/2025 13:26,4377,KRW,,,
227635,INVESTMENT,1046275,BUY,3/21/2025 8:05,12,121000,420,CONFIRMED,,NULL,3/21/2025 13:26,4377,KRW,,,
227636,CASH,1046921,SELL,3/21/2025 8:05,1452420,1,0,CONFIRMED,CASH TRANSACTION FOR 227635,NULL,3/21/2025 13:26,4377,KRW,,,
227637,INVESTMENT,1061608,BUY,3/21/2025 8:05,12,118300,420,CONFIRMED,,NULL,3/21/2025 13:26,4377,KRW,,,
227638,CASH,1046921,SELL,3/21/2025 8:05,1420020,1,0,CONFIRMED,CASH TRANSACTION FOR 227637,NULL,3/21/2025 13:26,4377,KRW,,,
227639,INVESTMENT,1046153,BUY,3/21/2025 8:06,12,22100,60,CONFIRMED,,NULL,3/21/2025 13:26,4377,KRW,,,
227640,CASH,1046921,SELL,3/21/2025 8:06,265260,1,0,CONFIRMED,CASH TRANSACTION FOR 227639,NULL,3/21/2025 13:26,4377,KRW,,,
227641,INVESTMENT,1046195,BUY,3/21/2025 8:06,14,124900,520,CONFIRMED,,NULL,3/21/2025 13:26,4377,KRW,,,
227642,CASH,1046921,SELL,3/21/2025 8:06,1749120,1,0,CONFIRMED,CASH TRANSACTION FOR 227641,NULL,3/21/2025 13:26,4377,KRW,,,
227643,INVESTMENT,1046173,BUY,3/21/2025 8:07,16,96400,450,CONFIRMED,,NULL,3/21/2025 13:26,4377,KRW,,,
227644,CASH,1046921,SELL,3/21/2025 8:07,1542850,1,0,CONFIRMED,CASH TRANSACTION FOR 227643,NULL,3/21/2025 13:26,4377,KRW,,,
227645,INVESTMENT,1046166,BUY,3/21/2025 8:11,17,81600,400,CONFIRMED,,NULL,3/21/2025 13:26,4377,KRW,,,
227646,CASH,1046921,SELL,3/21/2025 8:11,1387600,1,0,CONFIRMED,CASH TRANSACTION FOR 227645,NULL,3/21/2025 13:26,4377,KRW,,,
227647,INVESTMENT,1046257,BUY,3/21/2025 8:11,19,83000,460,CONFIRMED,,NULL,3/21/2025 13:26,4377,KRW,,,
227648,CASH,1046921,SELL,3/21/2025 8:11,1577460,1,0,CONFIRMED,CASH TRANSACTION FOR 227647,NULL,3/21/2025 13:26,4377,KRW,,,
227649,INVESTMENT,1046231,BUY,3/21/2025 8:12,23,62200,420,CONFIRMED,,NULL,3/21/2025 13:26,4377,KRW,,,
227650,CASH,1046921,SELL,3/21/2025 8:12,1431020,1,0,CONFIRMED,CASH TRANSACTION FOR 227649,NULL,3/21/2025 13:26,4377,KRW,,,
227651,INVESTMENT,1046695,BUY,3/21/2025 8:12,25,65600,480,CONFIRMED,,NULL,3/21/2025 13:26,4377,KRW,,,
227652,CASH,1046921,SELL,3/21/2025 8:12,1640480,1,0,CONFIRMED,CASH TRANSACTION FOR 227651,NULL,3/21/2025 13:26,4377,KRW,,,
227653,INVESTMENT,1046310,BUY,3/21/2025 8:12,26,56400,420,CONFIRMED,,NULL,3/21/2025 13:26,4377,KRW,,,
227654,CASH,1046921,SELL,3/21/2025 8:12,1466820,1,0,CONFIRMED,CASH TRANSACTION FOR 227653,NULL,3/21/2025 13:26,4377,KRW,,,
227655,INVESTMENT,1046388,BUY,3/21/2025 8:13,28,61307,500,CONFIRMED,,NULL,3/21/2025 13:26,4377,KRW,,,
227656,CASH,1046921,SELL,3/21/2025 8:13,1717096,1,0,CONFIRMED,CASH TRANSACTION FOR 227655,NULL,3/21/2025 13:26,4377,KRW,,,
227657,INVESTMENT,1046644,BUY,3/21/2025 8:13,33,43500,420,CONFIRMED,,NULL,3/21/2025 13:26,4377,KRW,,,
227658,CASH,1046921,SELL,3/21/2025 8:13,1435920,1,0,CONFIRMED,CASH TRANSACTION FOR 227657,NULL,3/21/2025 13:26,4377,KRW,,,
227659,INVESTMENT,1061699,BUY,3/21/2025 8:15,35,49150,500,CONFIRMED,,NULL,3/21/2025 13:26,4377,KRW,,,
227660,CASH,1046921,SELL,3/21/2025 8:15,1720750,1,0,CONFIRMED,CASH TRANSACTION FOR 227659,NULL,3/21/2025 13:26,4377,KRW,,,
227661,INVESTMENT,1046749,BUY,3/21/2025 8:15,38,40000,440,CONFIRMED,,NULL,3/21/2025 13:26,4377,KRW,,,
227662,CASH,1046921,SELL,3/21/2025 8:15,1520440,1,0,CONFIRMED,CASH TRANSACTION FOR 227661,NULL,3/21/2025 13:26,4377,KRW,,,
227663,INVESTMENT,1046319,BUY,3/21/2025 8:15,42,42850,530,CONFIRMED,,NULL,3/21/2025 13:26,4377,KRW,,,
